FL_DATE,ORIGIN,DEST,OP_CARRIER,CRS_DEP_TIME,CRS_ARR_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2025-05-21,DFW,LAX,UA,1560,1739,-5,-10,1889
2025-05-22,ATL,LAX,UA,939,1168,10,20,2455
2025-05-18,ATL,ORD,UA,1500,1716,0,0,2448
2025-05-15,LAX,ORD,DL,2138,2350,30,40,788
2025-05-26,ORD,JFK,UA,2198,2348,-5,-10,1139
2025-05-07,DFW,LAX,JB,1731,1991,15,20,838
2025-05-29,DFW,ORD,SW,2116,2394,5,15,1519
2025-05-09,ORD,JFK,JB,1065,1132,0,5,2413
2025-05-25,DFW,ORD,SW,2050,2127,20,30,500
2025-05-11,DFW,LAX,AA,1517,1620,5,10,776
2025-05-30,JFK,ORD,AA,580,703,5,15,1211
2025-05-11,DFW,JFK,DL,2064,2299,-5,5,1823
2025-05-11,JFK,ORD,SW,1746,1785,20,15,368
2025-05-01,JFK,ORD,AA,734,849,20,30,2215
2025-05-20,ORD,JFK,SW,805,1103,5,15,970
2025-05-14,LAX,ORD,DL,1665,1962,-5,0,914
2025-05-03,ATL,LAX,DL,1770,1917,15,10,1656
2025-05-16,DFW,LAX,SW,1565,1859,30,30,715
2025-05-21,ORD,JFK,UA,1368,1541,-5,5,2209
2025-05-20,JFK,ORD,AA,707,863,5,10,787
2025-05-26,LAX,ATL,DL,691,729,-10,-10,2014
2025-05-12,ORD,DFW,DL,1003,1156,20,20,621
2025-05-30,LAX,DFW,SW,1471,1604,20,30,1916
2025-05-05,DFW,LAX,DL,811,955,5,15,607
2025-05-21,ORD,LAX,JB,96,219,20,15,1216
2025-05-01,DFW,ORD,UA,896,1083,0,0,1796
2025-05-12,JFK,LAX,AA,1019,1134,0,10,1010
2025-05-26,ATL,ORD,SW,2095,2354,0,10,2365
2025-05-08,ATL,JFK,UA,770,874,5,5,614
2025-05-29,DFW,JFK,DL,482,613,10,15,989
2025-05-11,DFW,LAX,JB,2062,2309,15,20,2476
2025-05-06,LAX,ORD,JB,1368,1620,20,30,1513
2025-05-21,DFW,LAX,UA,1438,1645,20,15,2384
2025-05-04,JFK,ORD,UA,674,852,5,5,1170
2025-05-27,ORD,ATL,AA,1251,1415,20,20,716
2025-05-25,DFW,JFK,AA,335,474,-10,0,2150
2025-05-26,LAX,JFK,AA,2124,2167,0,10,2000
2025-05-23,LAX,JFK,DL,1751,2031,0,0,2113
2025-05-20,DFW,ATL,JB,1099,1398,-5,0,1407
2025-05-12,LAX,JFK,DL,2109,2344,-10,0,1717
2025-05-26,JFK,ORD,DL,1421,1485,20,25,656
2025-05-11,JFK,ATL,SW,1776,2038,-5,0,1025
2025-05-02,ORD,DFW,AA,1130,1297,20,20,1554
2025-05-11,ORD,ATL,DL,1290,1344,10,15,1902
2025-05-01,ATL,LAX,AA,323,385,-10,-5,542
2025-05-06,LAX,ORD,AA,631,749,0,0,1195
2025-05-22,LAX,JFK,JB,1485,1767,15,15,520
2025-05-01,LAX,JFK,SW,48,89,0,-5,1452
2025-05-24,DFW,LAX,SW,1747,1854,-5,0,1169
2025-05-07,ORD,LAX,AA,1245,1543,10,10,570
2025-05-09,LAX,JFK,AA,1306,1557,-5,5,530
2025-05-10,LAX,JFK,DL,2082,2214,-10,-10,1902
2025-05-18,ORD,ATL,SW,73,285,-5,-10,2281
2025-05-18,ATL,LAX,SW,1816,1977,15,10,1535
2025-05-14,LAX,ORD,AA,1202,1237,-5,0,1030
2025-05-07,LAX,JFK,UA,1098,1352,15,15,582
2025-05-02,JFK,ATL,DL,121,168,-5,-5,1231
2025-05-30,JFK,DFW,UA,2169,32,-10,-10,1004
2025-05-10,ATL,DFW,UA,1535,1727,-5,0,1247
2025-05-03,LAX,ATL,SW,1606,1661,-5,-5,1971
2025-05-20,ATL,JFK,AA,950,1137,10,5,1021
2025-05-02,JFK,DFW,JB,1666,1896,-10,-15,2376
2025-05-17,ORD,ATL,JB,2080,2205,10,5,847
2025-05-13,LAX,JFK,SW,470,684,10,20,1692
2025-05-23,LAX,JFK,DL,2282,2387,20,25,2471
2025-05-25,JFK,ATL,SW,1161,1406,-5,-10,2278
2025-05-13,JFK,ORD,SW,706,906,10,20,1031
2025-05-30,LAX,ATL,AA,1126,1290,0,10,2086
2025-05-24,LAX,ATL,SW,84,282,30,35,699
2025-05-25,LAX,ORD,UA,1520,1668,15,25,1613
2025-05-21,ORD,DFW,AA,1218,1281,15,10,2198
2025-05-14,LAX,DFW,JB,520,668,30,25,1626
2025-05-23,ATL,ORD,UA,1707,1802,10,15,1278
2025-05-10,ATL,LAX,UA,1777,1971,-10,-5,556
2025-05-03,DFW,LAX,JB,1646,1694,0,10,991
2025-05-28,DFW,ORD,UA,62,163,15,20,1591
2025-05-18,LAX,JFK,SW,1538,1691,5,5,626
2025-05-24,ORD,LAX,SW,2026,2303,30,30,1519
2025-05-30,ORD,DFW,JB,1646,1741,0,5,994
2025-05-11,ORD,ATL,UA,383,478,-10,-5,2278
2025-05-24,DFW,LAX,DL,436,648,5,5,981
2025-05-22,ATL,DFW,DL,1188,1283,-5,0,1268
2025-05-20,DFW,JFK,JB,1557,1819,-5,5,1018
2025-05-10,LAX,ORD,JB,450,567,30,40,1525
2025-05-17,JFK,ORD,DL,851,1104,0,-5,2097
2025-05-14,ATL,ORD,UA,286,452,-10,-5,2180
2025-05-10,ORD,DFW,DL,699,868,15,15,904
2025-05-04,DFW,LAX,UA,2322,171,20,30,851
2025-05-23,JFK,DFW,AA,1933,1980,10,20,608
2025-05-28,ORD,ATL,AA,719,866,15,25,1505
2025-05-10,ATL,DFW,UA,1453,1487,-5,-5,492
2025-05-25,DFW,ATL,JB,1405,1478,-5,-10,1376
2025-05-07,ATL,ORD,SW,2252,34,5,0,1637
2025-05-22,DFW,ATL,DL,1908,2029,10,5,1207
2025-05-22,ATL,DFW,DL,1411,1620,0,10,1613
2025-05-07,ATL,JFK,UA,1897,2027,10,20,1362
2025-05-17,ORD,DFW,UA,731,797,15,20,862
2025-05-22,DFW,ORD,JB,1961,2185,20,30,2420
2025-05-30,ORD,JFK,JB,418,564,0,10,1236
2025-05-07,ORD,ATL,UA,2118,2313,0,10,932
2025-05-18,JFK,LAX,SW,1778,1883,0,5,1449
2025-05-04,DFW,ATL,SW,1493,1613,20,15,952
2025-05-04,ORD,LAX,AA,64,223,20,25,945
2025-05-06,ATL,JFK,AA,1040,1134,0,0,1039
2025-05-22,ATL,ORD,UA,293,543,10,5,1176
2025-05-17,ATL,JFK,AA,1576,1627,5,0,1606
2025-05-06,JFK,LAX,AA,1057,1228,15,20,1479
2025-05-25,JFK,ATL,JB,929,1086,5,10,855
2025-05-11,ORD,JFK,AA,1376,1433,15,20,2433
2025-05-26,ORD,JFK,JB,71,336,10,15,1010
2025-05-17,DFW,ATL,UA,1703,1971,-5,0,694
2025-05-09,DFW,ATL,AA,1656,1709,30,40,2276
2025-05-17,LAX,DFW,DL,1786,1895,0,0,1108
2025-05-02,ATL,LAX,AA,1543,1602,20,20,2392
2025-05-04,DFW,ATL,JB,234,346,10,15,1343
2025-05-29,ATL,JFK,DL,1922,1968,10,20,257
2025-05-13,ORD,DFW,JB,1137,1288,-5,0,1309
2025-05-10,ATL,ORD,AA,223,453,15,10,1215
2025-05-29,DFW,LAX,JB,1386,1478,-10,-5,1853
2025-05-10,DFW,ORD,DL,2260,118,30,25,1238
2025-05-02,LAX,ATL,UA,1695,1782,10,20,1606
2025-05-22,ORD,JFK,AA,1338,1544,0,-5,1628
2025-05-27,LAX,DFW,UA,1094,1134,20,20,615
2025-05-15,JFK,DFW,SW,335,602,-10,-5,1791
2025-05-07,ORD,DFW,UA,473,712,0,5,671
2025-05-21,LAX,ORD,DL,2306,11,-5,-5,2490
2025-05-15,DFW,LAX,AA,333,377,-10,-5,2494
2025-05-02,ATL,ORD,JB,2148,2207,30,25,836
2025-05-25,JFK,DFW,SW,1300,1422,-5,-5,1760
2025-05-08,ATL,LAX,UA,2147,13,0,5,2200
2025-05-25,JFK,ATL,DL,2124,2213,5,5,237
2025-05-27,JFK,ATL,JB,1376,1622,10,20,612
2025-05-16,LAX,DFW,UA,583,614,5,5,2311
2025-05-24,DFW,JFK,UA,252,321,0,10,2348
2025-05-07,LAX,ORD,JB,2276,44,30,40,582
2025-05-29,ORD,LAX,DL,2206,2364,-5,0,572
2025-05-12,LAX,ORD,JB,1215,1361,-5,5,753
2025-05-09,ATL,DFW,AA,197,236,-5,-10,803
2025-05-28,ATL,LAX,UA,1629,1920,5,15,2400
2025-05-06,JFK,ORD,UA,1386,1487,5,5,1780
2025-05-24,JFK,DFW,DL,1299,1532,10,10,2352
2025-05-13,ORD,JFK,SW,2254,2335,10,15,2357
2025-05-22,ORD,DFW,SW,2117,2280,0,5,1910
2025-05-19,DFW,LAX,JB,5,184,30,25,1777
2025-05-16,ORD,JFK,DL,1316,1419,10,15,1814
2025-05-01,ORD,LAX,AA,666,795,10,15,1995
2025-05-27,LAX,ATL,UA,1285,1507,5,15,1664
2025-05-06,LAX,ATL,SW,2124,2208,15,15,1070
2025-05-13,JFK,ORD,SW,1265,1349,-10,-15,1875
2025-05-10,LAX,JFK,JB,2205,2278,-5,0,789
2025-05-30,DFW,JFK,UA,1687,1798,10,5,1997
2025-05-10,ATL,DFW,AA,948,1056,-10,-10,472
2025-05-04,DFW,LAX,DL,332,469,0,10,1773
2025-05-05,ATL,ORD,DL,231,338,30,35,1939
2025-05-30,JFK,ORD,DL,1216,1405,0,0,1811
2025-05-05,ORD,JFK,UA,73,186,20,15,756
2025-05-06,JFK,ATL,DL,0,117,0,5,2207
2025-05-28,LAX,JFK,AA,826,956,5,15,2098
2025-05-13,ATL,ORD,DL,317,456,-5,-5,270
2025-05-15,JFK,ATL,SW,630,859,-5,0,1295
2025-05-11,JFK,DFW,DL,2197,2289,10,20,718
2025-05-02,LAX,DFW,DL,474,541,0,0,2284
2025-05-06,ATL,LAX,JB,317,467,-5,5,1811
2025-05-02,JFK,ATL,DL,1040,1326,0,10,246
2025-05-25,ATL,LAX,UA,1765,1949,-5,0,2222
2025-05-26,DFW,LAX,AA,587,683,15,25,1776
2025-05-10,ATL,JFK,SW,1341,1537,15,20,919
2025-05-12,ORD,DFW,AA,231,365,15,25,1117
2025-05-07,ORD,JFK,JB,457,525,10,10,923
2025-05-17,JFK,LAX,DL,249,455,20,15,1735
2025-05-02,JFK,ORD,DL,1157,1292,0,-5,1660
2025-05-20,LAX,DFW,SW,372,532,15,10,2010
2025-05-12,ORD,JFK,DL,379,571,5,5,2288
2025-05-07,JFK,LAX,SW,368,635,20,20,2227
2025-05-01,LAX,ORD,AA,1667,1773,-10,-5,2016
2025-05-24,LAX,ATL,UA,1681,1718,10,20,1996
2025-05-14,JFK,DFW,AA,899,1138,-5,-10,2323
2025-05-29,ORD,LAX,DL,921,999,5,10,681
2025-05-04,JFK,DFW,JB,1731,2001,-5,0,1775
2025-05-12,LAX,ORD,SW,1910,2080,20,30,281
2025-05-29,ATL,ORD,SW,427,688,15,15,817
2025-05-06,DFW,ATL,UA,2187,4,10,5,920
2025-05-17,DFW,ORD,AA,1968,2079,10,20,1177
2025-05-17,LAX,ATL,JB,1171,1378,30,30,1788
2025-05-02,ORD,JFK,UA,1297,1417,-10,-15,2050
2025-05-20,JFK,LAX,SW,1771,1952,5,10,711
2025-05-24,JFK,LAX,AA,1144,1245,30,30,1333
2025-05-03,LAX,DFW,UA,75,286,0,0,367
2025-05-17,ORD,ATL,AA,2014,2299,5,10,1294
2025-05-23,JFK,DFW,UA,828,1059,0,5,1548
2025-05-05,JFK,ORD,UA,1374,1429,-10,-15,1321
2025-05-06,JFK,LAX,DL,904,1085,20,25,486
2025-05-11,LAX,ATL,UA,1784,2033,5,5,1957
2025-05-04,DFW,ATL,UA,741,821,5,0,1568
2025-05-23,ATL,LAX,UA,1908,2045,20,20,1969
2025-05-29,LAX,ORD,DL,626,835,5,5,1326
2025-05-09,DFW,LAX,SW,288,347,15,10,2197
2025-05-22,DFW,ATL,JB,2165,23,-5,5,1881
2025-05-16,LAX,JFK,AA,827,1017,20,20,924
2025-05-01,ATL,ORD,DL,2098,2157,10,15,1648
2025-05-05,ORD,JFK,SW,1808,1847,20,15,409
2025-05-07,DFW,LAX,DL,1691,1937,-5,-5,2108
2025-05-09,ATL,JFK,UA,1403,1541,20,30,2187
2025-05-16,ORD,LAX,JB,515,618,15,20,825
2025-05-07,JFK,ORD,SW,2021,2280,-10,-5,1416
2025-05-10,LAX,DFW,JB,448,507,-10,-15,1302
2025-05-28,ATL,DFW,UA,2349,24,-10,0,2366
2025-05-02,DFW,ATL,JB,120,269,30,40,2400
2025-05-29,DFW,JFK,DL,727,805,0,0,2137
2025-05-12,LAX,ORD,DL,2131,2253,20,15,1870
2025-05-30,LAX,ATL,SW,1197,1385,10,5,1740
2025-05-16,JFK,DFW,JB,1577,1852,10,5,1338
2025-05-02,DFW,JFK,SW,390,685,-10,-5,429
2025-05-13,LAX,DFW,JB,1853,2003,15,10,2399
2025-05-16,ATL,JFK,AA,599,677,20,30,1338
2025-05-25,ATL,JFK,SW,479,723,0,10,226
2025-05-30,ORD,JFK,AA,870,1045,-5,-10,1328
2025-05-09,DFW,LAX,SW,1425,1458,-5,-5,1735
2025-05-07,ORD,JFK,UA,161,191,10,10,2354
2025-05-17,JFK,LAX,DL,1652,1905,10,20,204
2025-05-20,JFK,ORD,SW,1183,1253,30,40,2496
2025-05-29,DFW,ATL,DL,552,603,5,15,1428
2025-05-12,ATL,JFK,DL,1388,1659,15,10,1386
2025-05-23,ORD,ATL,SW,936,1104,-5,0,281
2025-05-27,JFK,ATL,JB,1393,1468,-10,-10,1620
2025-05-13,DFW,ORD,DL,1162,1306,10,5,1878
2025-05-20,LAX,JFK,UA,943,1117,-10,-10,1317
2025-05-19,DFW,ORD,UA,226,332,0,-5,554
2025-05-29,LAX,ORD,DL,1771,2009,15,10,800
2025-05-29,DFW,LAX,AA,637,765,15,15,1766
2025-05-23,DFW,ORD,DL,535,677,-10,-5,2358
2025-05-24,ORD,JFK,DL,1898,2090,20,20,1491
2025-05-05,ATL,ORD,UA,1265,1531,0,-5,2479
2025-05-30,ORD,DFW,JB,1208,1318,-5,-5,2277
2025-05-14,ATL,ORD,SW,2345,228,30,40,868
2025-05-16,LAX,ATL,UA,715,894,-5,-5,1383
2025-05-06,JFK,LAX,JB,775,855,30,35,881
2025-05-20,JFK,DFW,JB,690,753,-10,-5,2194
2025-05-21,LAX,ATL,UA,1003,1127,-10,0,1817
2025-05-12,DFW,JFK,SW,530,574,20,15,2205
2025-05-22,JFK,LAX,UA,2115,9,5,10,1638
2025-05-07,ORD,ATL,UA,484,698,15,10,2037
2025-05-06,LAX,ATL,JB,709,793,10,15,2285
2025-05-06,JFK,DFW,AA,127,157,0,-5,774
2025-05-06,DFW,JFK,DL,1037,1240,15,10,2328
2025-05-28,JFK,DFW,DL,464,680,-10,-5,2340
2025-05-09,LAX,DFW,SW,1962,2143,10,5,682
2025-05-19,LAX,ATL,DL,2123,2163,20,25,1618
2025-05-18,LAX,DFW,DL,2149,2309,-10,-15,1956
2025-05-28,DFW,LAX,JB,1422,1478,-10,0,566
2025-05-05,ORD,LAX,SW,230,392,0,10,628
2025-05-13,LAX,JFK,UA,1512,1687,0,-5,1298
2025-05-16,ORD,LAX,UA,1357,1517,-5,-5,1443
2025-05-07,ORD,ATL,DL,1485,1680,10,5,449
2025-05-17,DFW,ORD,UA,29,164,20,30,1079
2025-05-09,LAX,JFK,UA,38,210,-5,0,581
2025-05-16,DFW,ORD,AA,868,1032,20,25,2198
2025-05-11,JFK,ORD,AA,617,665,0,-5,470
2025-05-08,LAX,JFK,SW,2206,25,30,40,2298
2025-05-25,DFW,JFK,AA,1221,1304,-10,-15,2011
2025-05-16,DFW,ORD,JB,1783,2068,5,15,2229
2025-05-22,ATL,ORD,JB,1151,1247,0,5,1702
2025-05-17,LAX,DFW,JB,1565,1779,20,30,1145
2025-05-01,DFW,JFK,AA,1804,2014,0,-5,1833
2025-05-14,DFW,ORD,AA,1022,1094,20,25,1592
2025-05-07,DFW,ORD,UA,740,1017,-5,5,2428
2025-05-25,DFW,LAX,SW,2296,18,20,30,1751
2025-05-25,ORD,ATL,DL,2089,2327,10,20,919
2025-05-26,LAX,ATL,DL,255,537,-5,5,1241
2025-05-19,JFK,ORD,UA,2093,2241,10,15,859
2025-05-02,DFW,LAX,DL,2219,102,5,15,1073
2025-05-23,ORD,JFK,AA,1489,1597,20,25,2238
2025-05-28,JFK,LAX,JB,1774,1959,-5,5,2325
2025-05-02,ATL,LAX,JB,1731,1771,10,20,906
2025-05-11,DFW,ATL,JB,1619,1663,10,5,970
2025-05-10,ORD,JFK,SW,2062,2203,-5,-10,287
2025-05-20,LAX,DFW,SW,1791,1976,-5,0,1595
2025-05-13,DFW,JFK,DL,2003,2302,30,30,1819
2025-05-13,ATL,DFW,SW,1073,1180,0,-5,1466
2025-05-20,DFW,LAX,DL,1570,1731,-5,0,212
2025-05-01,LAX,DFW,SW,924,1179,10,20,440
2025-05-11,JFK,LAX,DL,1010,1172,15,15,1994
2025-05-11,ORD,JFK,UA,1284,1403,5,10,884
2025-05-27,JFK,ATL,DL,1515,1733,5,0,254
2025-05-25,LAX,JFK,JB,1374,1406,15,10,277
2025-05-29,DFW,JFK,UA,1632,1832,20,30,1885
2025-05-29,LAX,ATL,DL,1255,1327,10,15,1974
2025-05-06,ORD,DFW,AA,176,393,-10,-10,1285
2025-05-20,ORD,LAX,DL,295,491,15,15,846
2025-05-14,LAX,DFW,DL,1928,1991,10,20,1500
2025-05-16,DFW,ATL,AA,1249,1468,30,25,1309
2025-05-17,ORD,JFK,DL,1714,1771,20,25,2104
2025-05-03,LAX,ATL,JB,485,666,30,25,1542
2025-05-07,JFK,LAX,SW,22,118,15,10,560
2025-05-09,DFW,JFK,AA,300,526,-10,-15,1717
2025-05-20,JFK,ATL,JB,1692,1973,5,0,1790
2025-05-23,ATL,LAX,JB,878,946,0,10,1602
2025-05-25,ATL,DFW,JB,1782,1855,15,25,2436
2025-05-16,ATL,ORD,AA,84,330,20,15,333
2025-05-30,LAX,ATL,SW,1933,2213,10,15,452
2025-05-06,JFK,ORD,JB,558,662,-10,-15,2218
2025-05-13,DFW,ATL,DL,1671,1703,5,0,585
2025-05-29,LAX,JFK,AA,2226,2299,10,5,1097
2025-05-21,LAX,ATL,AA,2094,2326,-10,0,2258
2025-05-15,LAX,ATL,DL,969,1116,30,25,492
2025-05-20,LAX,ORD,UA,1144,1405,-5,5,465
2025-05-21,ORD,DFW,DL,51,197,-10,-5,547
2025-05-04,JFK,DFW,AA,2262,114,10,5,224
2025-05-19,ORD,DFW,JB,765,984,-5,-10,1476
2025-05-22,ORD,LAX,JB,1983,2277,10,5,1396
2025-05-09,LAX,ORD,UA,1434,1532,15,25,2474
2025-05-21,ORD,ATL,UA,1971,2182,20,15,702
2025-05-01,ORD,ATL,AA,2054,2181,15,25,2228
2025-05-19,JFK,LAX,SW,1962,2255,30,35,1339
2025-05-19,JFK,DFW,DL,2027,2079,-5,-10,1290
2025-05-25,JFK,ORD,UA,189,263,20,15,1694
2025-05-06,DFW,JFK,UA,333,589,0,5,689
2025-05-22,LAX,ORD,SW,536,824,10,10,977
2025-05-08,LAX,JFK,DL,2053,2203,5,0,1507
2025-05-24,ORD,DFW,UA,69,353,15,10,1883
2025-05-08,JFK,ATL,AA,2006,2098,-5,0,2268
2025-05-15,ORD,DFW,SW,1078,1220,10,20,769
2025-05-25,DFW,LAX,JB,2245,2322,-5,-10,1147
2025-05-20,DFW,JFK,DL,1906,1997,20,15,1111
2025-05-28,JFK,LAX,DL,655,765,20,30,2339
2025-05-12,DFW,JFK,SW,964,1240,30,25,1251
2025-05-01,JFK,ORD,UA,1778,1817,20,30,801
2025-05-18,DFW,JFK,AA,463,717,0,10,2061
2025-05-23,JFK,ORD,JB,230,344,15,15,348
2025-05-09,JFK,LAX,AA,2340,19,-10,0,2097
2025-05-28,ATL,LAX,JB,2076,2253,-5,-10,910
2025-05-19,DFW,LAX,JB,173,228,0,0,210
2025-05-23,DFW,LAX,AA,1003,1254,-10,0,1868
2025-05-08,JFK,LAX,JB,1170,1433,30,40,389
2025-05-02,ATL,LAX,DL,2117,2289,-5,-5,285
2025-05-15,ORD,JFK,SW,944,1167,20,15,1409
2025-05-25,JFK,DFW,JB,1668,1723,20,15,1437
2025-05-30,DFW,ATL,JB,906,1169,-5,0,293
2025-05-25,ATL,ORD,JB,1582,1858,5,15,1493
2025-05-08,DFW,LAX,UA,768,881,-5,-5,1549
2025-05-28,LAX,DFW,DL,1902,2152,30,30,2489
2025-05-04,LAX,ORD,DL,1811,1979,30,30,1842
2025-05-16,ORD,DFW,AA,624,751,0,-5,2162
2025-05-21,ORD,ATL,JB,1917,2011,20,30,1305
2025-05-20,ATL,JFK,DL,1171,1458,30,40,1837
2025-05-09,LAX,JFK,UA,1041,1141,15,15,1299
2025-05-20,DFW,ORD,UA,1245,1398,-5,0,1611
2025-05-07,JFK,DFW,SW,1463,1748,-10,-5,2490
2025-05-05,ORD,LAX,UA,2297,47,-10,0,1971
2025-05-29,DFW,ATL,UA,1763,1945,-5,5,831
2025-05-12,ORD,LAX,JB,1953,2136,-5,0,639
2025-05-19,ATL,JFK,AA,794,1011,-10,-15,1303
2025-05-11,JFK,ORD,SW,707,893,-10,-5,615
2025-05-22,LAX,ORD,UA,2344,162,5,15,1396
2025-05-02,LAX,ORD,JB,2085,2349,15,15,1291
2025-05-06,DFW,ORD,SW,240,420,15,25,428
2025-05-23,ORD,JFK,AA,1143,1199,20,30,2184
2025-05-23,ATL,ORD,JB,2234,2286,15,10,2258
2025-05-30,ATL,ORD,SW,2048,2103,10,5,1092
2025-05-18,DFW,ATL,AA,2290,77,10,20,1394
2025-05-11,LAX,ORD,SW,717,903,20,30,843
2025-05-03,JFK,ATL,SW,2103,2267,20,15,281
2025-05-28,ORD,DFW,UA,258,362,-5,-10,454
2025-05-25,ORD,JFK,SW,1866,2114,10,20,833
2025-05-19,ATL,DFW,SW,95,378,-10,-10,2194
2025-05-18,DFW,LAX,DL,2087,2355,15,10,1467
2025-05-18,JFK,ORD,SW,605,827,-5,-5,832
2025-05-15,ORD,DFW,UA,1067,1211,20,25,2458
2025-05-18,JFK,DFW,DL,1353,1438,0,10,1996
2025-05-01,ATL,JFK,UA,1993,2119,-5,-10,1230
2025-05-27,JFK,LAX,JB,1527,1605,5,0,1349
2025-05-05,ORD,ATL,UA,1564,1652,0,0,734
2025-05-26,DFW,LAX,DL,2331,139,30,40,286
2025-05-18,LAX,DFW,UA,458,630,-10,-15,468
2025-05-14,DFW,ORD,AA,2231,2396,-5,-5,403
2025-05-10,DFW,ORD,DL,657,748,0,10,357
2025-05-30,ATL,JFK,UA,1732,1856,5,5,395
2025-05-26,LAX,ATL,JB,1423,1544,5,0,1391
2025-05-02,JFK,ORD,SW,569,710,0,5,1886
2025-05-17,DFW,ORD,DL,98,370,0,10,719
2025-05-27,DFW,ATL,AA,558,643,0,-5,2408
2025-05-23,ATL,JFK,SW,2091,2148,30,25,1914
2025-05-27,JFK,DFW,UA,515,754,0,10,1756
2025-05-17,LAX,JFK,DL,71,270,0,0,981
2025-05-23,JFK,ATL,SW,665,911,0,-5,2440
2025-05-17,LAX,ATL,DL,450,569,5,15,2384
2025-05-01,JFK,DFW,AA,2219,118,20,15,343
2025-05-30,ORD,LAX,SW,1618,1786,-5,0,1651
2025-05-25,JFK,LAX,SW,782,1002,20,20,1995
2025-05-21,ATL,DFW,DL,1399,1698,0,5,1136
2025-05-13,DFW,ORD,AA,495,688,30,25,1832
2025-05-08,JFK,DFW,SW,1548,1677,5,5,2147
2025-05-09,ORD,DFW,SW,737,876,15,20,1469
2025-05-20,ORD,ATL,UA,557,672,-5,-5,1749
2025-05-18,ATL,ORD,AA,1883,2174,10,15,2344
2025-05-11,ORD,DFW,SW,2215,8,-10,0,259
2025-05-09,ORD,LAX,JB,1866,2087,-5,0,540
2025-05-21,ORD,LAX,UA,1425,1608,0,5,1014
2025-05-27,ATL,LAX,AA,1734,1812,-10,-15,717
2025-05-19,LAX,DFW,DL,1961,2080,-5,5,1343
2025-05-16,JFK,DFW,DL,1833,2089,-5,5,1378
2025-05-23,ORD,LAX,UA,1493,1684,-5,5,1733
2025-05-20,ATL,JFK,DL,43,135,-10,-15,2174
2025-05-05,ATL,DFW,AA,2066,2198,0,0,996
2025-05-13,DFW,ATL,JB,1517,1805,30,40,614
2025-05-17,DFW,ATL,UA,1550,1716,10,20,1017
2025-05-07,ORD,ATL,SW,192,293,-5,0,2473
2025-05-12,DFW,ORD,SW,2006,2059,-10,-10,1131
2025-05-30,DFW,LAX,AA,1074,1130,-10,-5,1888
2025-05-23,JFK,ATL,SW,1491,1680,-10,-15,673
2025-05-13,ATL,LAX,AA,1073,1193,10,20,2059
2025-05-22,DFW,ATL,AA,254,538,15,20,1000
2025-05-16,JFK,LAX,UA,317,454,-5,-10,1304
2025-05-23,DFW,ATL,JB,1337,1541,15,10,2048
2025-05-02,ATL,JFK,DL,1397,1614,-5,-5,826
2025-05-29,ATL,LAX,SW,1985,2190,5,0,872
2025-05-17,ATL,LAX,UA,460,708,15,25,2359
2025-05-26,JFK,ATL,SW,1953,2074,-5,-5,838
2025-05-12,LAX,JFK,UA,1707,1920,-5,-5,512
2025-05-05,LAX,ORD,SW,571,689,0,0,2136
2025-05-25,DFW,JFK,UA,2274,166,-5,5,1089
2025-05-09,DFW,JFK,UA,35,132,15,20,1989
2025-05-21,JFK,DFW,DL,429,672,0,0,488
2025-05-04,LAX,ORD,SW,1562,1721,5,15,1811
2025-05-10,LAX,DFW,SW,714,835,10,5,1639
2025-05-15,LAX,ATL,UA,490,783,30,40,2230
2025-05-24,DFW,LAX,JB,1440,1503,0,5,1191
2025-05-29,ATL,ORD,AA,1620,1719,20,20,1179
2025-05-29,DFW,LAX,UA,1529,1732,10,20,1025
2025-05-16,DFW,ATL,DL,1416,1564,5,10,420
2025-05-28,LAX,ATL,DL,962,1075,-10,-5,1235
2025-05-18,ORD,LAX,SW,1738,1901,-10,-15,1791
2025-05-15,DFW,LAX,DL,1883,2163,0,0,608
2025-05-10,DFW,ATL,SW,427,551,-10,-15,397
2025-05-16,JFK,LAX,UA,751,799,-5,-5,1829
2025-05-07,DFW,ATL,DL,1800,2092,10,10,2232
2025-05-12,JFK,ATL,AA,2141,2289,-5,0,1021
2025-05-02,JFK,LAX,UA,379,623,20,20,531
2025-05-05,ORD,JFK,SW,1213,1283,-10,-10,2012
2025-05-09,ATL,LAX,SW,1910,1984,30,40,2125
2025-05-14,ATL,ORD,AA,102,365,30,35,620
2025-05-11,LAX,JFK,JB,72,320,5,0,844
2025-05-06,JFK,LAX,UA,329,582,10,10,2282
2025-05-12,JFK,ATL,SW,1799,1859,-5,-10,1982
2025-05-18,ORD,DFW,AA,1506,1599,-10,-10,819
2025-05-29,LAX,ORD,SW,1501,1643,5,0,1815
2025-05-07,JFK,DFW,UA,306,465,30,25,561
2025-05-16,ORD,JFK,JB,1682,1966,30,25,273
2025-05-18,LAX,DFW,SW,1937,2156,20,25,1762
2025-05-27,DFW,ORD,AA,118,398,5,5,2083
2025-05-10,JFK,DFW,DL,386,583,-5,-10,1848
2025-05-10,JFK,ORD,SW,964,1178,10,15,756
2025-05-30,JFK,LAX,AA,1705,1758,20,30,1230
2025-05-14,ATL,DFW,JB,42,87,10,20,412
2025-05-23,LAX,ORD,DL,2227,2288,-10,-15,935
2025-05-02,ORD,ATL,DL,644,724,30,30,1621
2025-05-03,LAX,JFK,JB,2094,2144,-10,-10,1760
